"","Date","site","TIMESTAMP","RECORD","SM10cm","SM25cm","AirTinst72","AirTavg72","RainTot72","SM10cm72","SM25cm72","SWRad72","LWRad72","RadTot72","WindSpd72","WindDir72"
"1","2017-07-10","SC Outlet","2017-07-10 16:00:00",3775,0.184,0.323,17.6856944444444,17.7211111111111,0,0.185194444444444,0.326666666666667,212.676027777778,-63.3494443055556,149.324722222222,2.33759722916667,133.230555555556
"2","2017-07-12","27","2017-07-12 12:00:00",3819,0.188,0.322,14.7283194305556,14.7522638888889,0,0.185083333333333,0.323083333333333,221.162333333333,-61.4627777777778,159.697402763889,2.99813888888889,126.383333333333
"3","2017-07-12","48","2017-07-12 14:00:00",3821,0.187,0.321,14.6372083194444,14.6618472222222,0,0.185138888888889,0.322972222222222,220.401222222222,-60.9744444444444,159.423791652778,2.96256944444444,126.175
"4","2017-07-13","13","2017-07-13 11:00:00",3842,0.188,0.321,14.2275277777778,14.2426389027778,0,0.185333333333333,0.321694444444444,221.671319442917,-63.9797222222222,157.684694430556,2.53068055555556,122.078333333333
"5","2017-07-14","26","2017-07-14 12:00:00",3867,0.185,0.318,14.1607222222222,14.1034722361111,0,0.185486111111111,0.320125,226.836930554028,-69.7904166666667,157.037999986111,2.12806944583333,166.574166666667
"6","2017-07-14","30","2017-07-14 13:00:00",3868,0.185,0.317,14.2678055555556,14.2015277916667,0,0.185472222222222,0.320055555555556,226.652208331806,-70.2093055555556,156.433833319444,2.08975000138889,164.754166666667
"7","2017-07-15","42","2017-07-15 11:00:00",3890,0.185,0.315,17.0893472361111,17.0213472361111,0,0.18475,0.317875,234.507916665139,-73.7827777777778,160.713388888889,1.36544445138889,184.122958333333
"8","2017-07-15","53","2017-07-15 13:00:00",3892,0.184,0.314,17.3553194583333,17.3123194583333,0,0.184652777777778,0.317666666666667,237.235694442917,-74.7302777777778,162.493944444444,1.31586111805556,184.996569444444
"9","2017-07-17","0","2017-07-17 15:00:00",3942,0.185,0.312,14.9192916388889,14.96552775,0.4,0.184569444444444,0.313680555555556,168.815194444444,-41.1702916805556,127.644013888889,1.22805556388889,161.799347222222
"10","2017-07-17","6","2017-07-17 12:00:00",3939,0.187,0.314,15.1877638611111,15.2387221944444,0.4,0.1845,0.313833333333333,169.05825,-41.6998750138889,127.356513888889,1.22356945277778,150.653513888889
"11","2017-07-17","9-alt","2017-07-17 11:00:00",3938,0.188,0.314,15.2877638611111,15.3376110833333,0.4,0.184472222222222,0.313888888888889,169.967972222222,-42.223486125,127.742625,1.229541675,151.000736111111
"12","2017-07-20","23","2017-07-20 12:00:00",4011,0.182,0.305,17.6193055555556,17.5123611111111,0,0.183166666666667,0.309208333333333,221.086791654167,-56.03713875,165.051375,1.21409723055556,224.216888888889
"13","2017-07-20","24","2017-07-20 13:00:00",4012,0.181,0.305,17.7522222222222,17.6475,0,0.183097222222222,0.309083333333333,221.3201249875,-56.1653331944444,165.156930555556,1.22808334166667,224.316888888889
"14","2017-07-20","29","2017-07-20 16:00:00",4015,0.179,0.303,18.1276388888889,18.0052777777778,0,0.182875,0.308736111111111,215.614569431944,-55.5938054166667,160.024986111111,1.25802778611111,221.396791666667
"15","2017-07-20","35","2017-07-20 14:00:00",4013,0.18,0.304,17.8834722222222,17.7783333333333,0,0.183027777777778,0.308972222222222,221.049291654167,-56.1139443055556,164.937486111111,1.24186111944444,224.630777777778
"16","2017-07-20","36","2017-07-20 10:00:00",4009,0.183,0.306,17.3416666666667,17.2304166666667,0,0.183319444444444,0.309444444444444,219.856236098611,-55.2285276388889,164.629152777778,1.18418056388889,223.7905
"17","2017-07-20","37","2017-07-20 11:00:00",4010,0.182,0.306,17.48375,17.3718055555556,0,0.18325,0.309319444444444,220.5701249875,-55.6897776388889,164.881930555556,1.20126389722222,224.030777777778
"18","2017-07-20","38","2017-07-20 14:00:00",4013,0.18,0.304,17.8834722222222,17.7783333333333,0,0.183027777777778,0.308972222222222,221.049291654167,-56.1139443055556,164.937486111111,1.24186111944444,224.630777777778
"19","2017-07-22","10","2017-07-22 17:00:00",4064,0.213,0.331,12.9887222777778,13.019736125,37.5,0.2055,0.329236111111111,153.8316249875,-40.3659305555556,113.470347222222,1.93905555555556,225.793250001389
"20","2017-07-22","14","2017-07-22 10:00:00",4057,0.22,0.344,13.6406667361111,13.6748750138889,37.5,0.202236111111111,0.326305555555556,169.802458320833,-43.5203748611111,126.284236111111,1.84048611111111,234.431291666667
"21","2017-07-22","19","2017-07-22 13:00:00",4060,0.217,0.339,13.3841389444444,13.4200139027778,37.5,0.203666666666667,0.327666666666667,166.7316249875,-43.1682916666667,123.566180555556,1.86079166666667,235.472958333333
"22","2017-07-22","20","2017-07-22 14:00:00",4061,0.216,0.336,13.3203889444444,13.3295972361111,37.5,0.204125,0.328083333333333,164.367736098611,-42.8112083333333,121.559236111111,1.872375,231.646444445833
"23","2017-07-22","3","2017-07-22 12:00:00",4059,0.218,0.341,13.4728889444444,13.5100139027778,37.5,0.203194444444444,0.327222222222222,169.863569431944,-43.4895415277778,126.377291666667,1.85783333333333,235.247958333333
"24","2017-07-22","5","2017-07-22 16:00:00",4063,0.214,0.334,13.1008056111111,13.1339027916667,37.5,0.205041666666667,0.328861111111111,157.887180543056,-41.3675972222222,116.523125,1.911375,224.430750001389
"25","2017-07-22","8","2017-07-22 16:00:00",4063,0.214,0.334,13.1008056111111,13.1339027916667,37.5,0.205041666666667,0.328861111111111,157.887180543056,-41.3675972222222,116.523125,1.911375,224.430750001389
"26","2017-07-29","31","2017-07-29 13:00:00",4228,0.2,0.316,13.2678332916667,13.1771527916667,0,0.20875,0.326902777777778,219.3729861125,-64.1284722236111,155.246416666667,1.38056945,199.40625
"27","2017-07-29","32","2017-07-29 11:00:00",4226,0.201,0.318,12.9657221944444,12.8693889027778,0,0.209375,0.327611111111111,213.395208334722,-62.050347225,151.346416666667,1.34026389583333,196.289583333333
"28","2017-07-30","57","2017-07-30 12:00:00",4251,0.196,0.313,15.4801388888889,15.3930555555556,0,0.201819444444444,0.319430555555556,229.468180556944,-70.3386111111111,159.132666666667,1.49854167083333,250.912666666667
"29","2017-07-30","7","2017-07-30 14:00:00",4253,0.195,0.312,15.6752777777778,15.6023611111111,0,0.201263888888889,0.318847222222222,228.051513890278,-70.2876388888889,157.767388888889,1.49629167083333,251.790444444444
"30","2017-08-01","31","2017-08-01 12:00:00",4299,0.192,0.308,17.5225,17.4658333333333,0.1,0.194125,0.311263888888889,203.838513888889,-56.9018055541667,146.939791668056,2.03094444444444,221.570083333333
"31","2017-08-01","32","2017-08-01 11:00:00",4298,0.192,0.309,17.4891666666667,17.4331944444444,0.1,0.19425,0.311388888888889,204.055180555556,-57.0080555541667,147.049513890278,2.02086111111111,225.770916666667
"32","2017-08-03","1","2017-08-03 11:00:00",4346,0.19,0.306,18.845,18.7373611111111,0,0.190111111111111,0.306819444444444,188.012680555556,-58.1684722222222,129.844819444444,2.52526389027778,128.590555555556
"33","2017-08-03","45","2017-08-03 13:00:00",4348,0.189,0.304,18.8680555555556,18.7855555555556,0,0.189916666666667,0.306611111111111,185.947402777778,-57.9402777777778,128.007319444444,2.51901389027778,125.269861111111
"34","2017-08-05","62","2017-08-05 13:00:00",4396,0.204,0.309,13.8802361388889,13.9866944861111,10.1,0.19325,0.305444444444444,106.352638888889,-25.9145277791667,80.4351388888889,1.98990278055556,145.429486111111
"35","2017-08-05","71","2017-08-05 12:00:00",4395,0.204,0.309,14.0399583611111,14.141833375,10.1,0.193055555555556,0.305402777777778,107.919305555556,-26.8182638902778,81.0990277777778,1.98451389166667,141.526569444444
"36","2017-08-07","SC Outlet","2017-08-07 12:00:00",4443,0.192,0.304,13.4923194722222,13.4069722638889,8.3,0.197916666666667,0.306097222222222,150.222986111111,-40.9441388902778,109.276152777778,1.60444444861111,263.661111111111
"37","2017-08-09","12-1","2017-08-09 11:00:00",4490,0.189,0.302,19.2038888888889,19.1968055555556,0,0.190013888888889,0.302472222222222,173.418777763889,-51.3281801388889,122.084263875,1.69290278194444,165.052777777778
"38","2017-08-09","40-alt1","2017-08-09 14:00:00",4493,0.188,0.3,19.2854166666667,19.2829166666667,0,0.189652777777778,0.30225,172.781277763889,-51.1506801388889,121.627319430556,1.73531944861111,153.350694444444
